EXT_SOURCE_2,EXT_SOURCE_3,CREDITCARD_CREDIT_UTILIZATION_MEAN,CREDITCARD_CNT_DRAWINGS_ATM_CURRENT_MEAN,CREDITCARD_CNT_DRAWINGS_CURRENT_MAX,EXT_SOURCE_1,CREDITCARD_CREDIT_UTILIZATION_MAX,DAYS_CREDIT_mean,CREDITCARD_CNT_DRAWINGS_CURRENT_MEAN,CREDIT_ACTIVE_Closed_mean,DAYS_BIRTH,CREDIT_ACTIVE_Active_mean,DAYS_CREDIT_min,CREDITCARD_AMT_INST_MIN_REGULARITY_MEAN,CREDITCARD_CREDIT_UTILIZATION_STD,DAYS_CREDIT_UPDATE_mean,CREDITCARD_CNT_DRAWINGS_ATM_CURRENT_MAX,REGION_RATING_CLIENT_W_CITY,REGION_RATING_CLIENT,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Higher education,DAYS_ENDDATE_FACT_min,MONTHS_BALANCE_min,DAYS_LAST_PHONE_CHANGE,CODE_GENDER_M,CODE_GENDER_F,DAYS_DECISION_min,DAYS_ENDDATE_FACT_mean,DAYS_ID_PUBLISH,REG_CITY_NOT_WORK_CITY,DAYS_CREDIT_std,NAME_EDUCATION_TYPE_Secondary / secondary special,DAYS_CREDIT_max,DAYS_CREDIT_ENDDATE_mean,DAYS_DECISION_mean,NAME_INCOME_TYPE_Pensioner,DAYS_EMPLOYED,ORGANIZATION_TYPE_XNA,FLAG_EMP_PHONE,REG_CITY_NOT_LIVE_CITY,FLAG_DOCUMENT_3,FLOORSMAX_AVG,FLOORSMAX_MEDI,FLOORSMAX_MODE,OCCUPATION_TYPE_Laborers,DAYS_REGISTRATION,HOUSETYPE_MODE_block of flats,RATE_DOWN_PAYMENT_max,HOUSETYPE_MODE_nan,AMT_GOODS_PRICE,WALLSMATERIAL_MODE_nan,OCCUPATION_TYPE_nan,OWN_CAR_AGE,REGION_POPULATION_RELATIVE,DAYS_CREDIT_ENDDATE_max,EMPLOYABILITY_STABILITY,HOUR_APPR_PROCESS_START_mean,MONTHS_BALANCE_size,APP_CREDIT_PERC_mean,AMT_ANNUITY_mean_y,DAYS_CREDIT_ENDDATE_min,ELEVATORS_AVG,ELEVATORS_MEDI,FLOORSMIN_AVG,RATE_DOWN_PAYMENT_mean,FLOORSMIN_MEDI,WALLSMATERIAL_MODE_Panel,LIVINGAREA_AVG,LIVINGAREA_MEDI,FLOORSMIN_MODE,TOTALAREA_MODE,LIVE_CITY_NOT_WORK_CITY,AMT_ANNUITY_min,DEF_30_CNT_SOCIAL_CIRCLE,ELEVATORS_MODE,HOUR_APPR_PROCESS_START_min,DEF_60_CNT_SOCIAL_CIRCLE,NAME_CONTRACT_TYPE,APP_CREDIT_PERC_max,HOUR_APPR_PROCESS_START_max,LIVINGAREA_MODE,AMT_CREDIT,OCCUPATION_TYPE_Drivers,NAME_HOUSING_TYPE_With parents,APARTMENTS_AVG,FONDKAPREMONT_MODE_nan,PAYMENT_DIFF_MEAN,APARTMENTS_MEDI,ORGANIZATION_TYPE_Self-employed,AMT_ANNUITY_max_y,FLAG_DOCUMENT_6,NAME_HOUSING_TYPE_House / apartment,FLAG_WORK_PHONE,CNT_PAYMENT_mean,CNT_PAYMENT_sum,OCCUPATION_TYPE_Low-skill Laborers,PAYMENT_DIFF_SUM,APARTMENTS_MODE,NAME_FAMILY_STATUS_Single / not married,AMT_PAYMENT_MIN,SK_ID_CURR
0.6302812276635656,0.3859146722745145,0.1037542826086956,0.1777777777777777,8.0,,1.0661515,-899.6666666666666,0.2391304347826087,0.0,-11845.0,1.0,-1521.0,1563.992386363636,0.2871717253167258,-470.3333333333333,8.0,3.0,3.0,1.0,0.0,,-68.0,-2090.0,0.0,1.0,-2090.0,,-2128.0,1.0,775.9009816550907,1.0,-30.0,155.0,-1209.875,0.0,-1576.0,0.0,1.0,0.0,1.0,,,,0.0,-4372.0,0.0,0.1089342147657696,1.0,450000.0,1.0,0.0,,0.005002,678.0,0.1330519206416209,13.25,26.0,0.8115022364419543,14755.2525,-425.0,,,,0.0572356003029905,,0.0,,,,0.0073,1.0,2100.69,0.0,,9.0,0.0,0.0,1.1111395916555704,19.0,,450000.0,0.0,0.0,,1.0,201.66780821917808,,0.0,37339.155,0.0,1.0,0.0,16.0,96.0,0.0,14721.75,,0.0,12.51,428859.0
0.7114055504478441,0.3825018041447388,,,,0.6518505476005779,,-1311.7333333333331,,0.8,-23815.0,0.2,-2378.0,,,-763.6,,2.0,2.0,0.0,0.0,-1768.0,-96.0,-2793.0,0.0,1.0,-2793.0,-1085.3333333333333,-4955.0,0.0,775.4037166596016,1.0,-183.0,-928.8,-1082.071428571429,1.0,365243.0,1.0,0.0,0.0,0.0,,,,0.0,-7634.0,0.0,0.0,1.0,225000.0,1.0,1.0,,0.030755,1456.0,-15.336678563930295,11.714285714285714,119.0,0.9249802676889018,17330.66625,-2197.0,,,,0.0,,0.0,,,,,0.0,7869.015,0.0,,10.0,0.0,0.0,1.0,16.0,,225000.0,0.0,0.0,,1.0,0.0,,0.0,44564.31,1.0,1.0,0.0,17.5,210.0,0.0,0.0,,0.0,7869.015,280693.0
0.5522380933690876,0.5226973172821112,,,,0.373869860237961,,-1650.2142857142858,,0.8571428571428571,-13678.0,0.1428571428571428,-2918.0,,,-1037.5,,2.0,2.0,0.0,0.0,-2831.0,-85.0,-608.0,1.0,0.0,-2597.0,-1295.0833333333333,-4658.0,0.0,963.8384941768736,1.0,-172.0,-679.2307692307693,-1162.0,0.0,-3346.0,0.0,1.0,0.0,1.0,,,,0.0,-3329.0,0.0,0.0,1.0,463500.0,1.0,0.0,19.0,0.010032,1654.0,0.2446264073694984,7.666666666666667,24.0,0.953262501650921,9662.655,-2365.0,,,,0.0,,0.0,,,,,0.0,5702.085,0.0,,5.0,0.0,0.0,1.0,11.0,,622575.0,0.0,0.0,,1.0,0.0,,0.0,13404.87,0.0,1.0,0.0,9.333333333333334,28.0,0.0,0.0,,0.0,5702.085,278812.0
0.4631780565021346,0.5172965813614878,,,,0.2823291811517301,,-368.75,,0.5,-14427.0,0.5,-540.0,,,-122.5,,2.0,2.0,1.0,0.0,-326.0,-88.0,0.0,0.0,1.0,-2700.0,-268.5,-5781.0,1.0,115.4567018409932,1.0,-299.0,-108.75,-1933.2,0.0,-1202.0,0.0,1.0,1.0,1.0,,,,1.0,-3067.0,0.0,0.1089090909090909,1.0,103500.0,1.0,0.0,13.0,0.025164,65.0,0.0833160047133846,10.6,44.0,0.9883920590885802,8381.717999999999,-326.0,,,,0.0710572320499479,,0.0,,,,,0.0,2844.945,0.0,,9.0,0.0,0.0,1.1111111111111112,13.0,,119893.5,0.0,0.0,,1.0,0.0,,1.0,16172.64,0.0,1.0,0.0,8.4,42.0,0.0,0.0,,0.0,2844.945,386302.0
0.6610152147620012,,0.0,,0.0,0.5825224882134721,0.0,-1600.5,0.0,0.5,-13913.0,0.5,-1691.0,0.0,0.0,-1219.0,,2.0,2.0,1.0,0.0,-1385.0,-87.0,-2165.0,0.0,1.0,-2620.0,-1385.0,-1713.0,0.0,127.9863273947651,1.0,-1510.0,-1386.0,-760.0588235294117,0.0,-2677.0,0.0,1.0,0.0,1.0,0.1667,0.1667,0.1667,0.0,-593.0,1.0,0.3663103367647324,0.0,463500.0,0.0,0.0,7.0,0.010006,-1386.0,0.1924099762811758,11.882352941176473,51.0,0.9757219143865674,10236.178636363637,-1386.0,0.0,0.0,0.2083,0.1088954211679343,0.2083,0.0,0.068,0.0692,0.2083,0.0851,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.390241478684289,18.0,0.0708,582804.0,0.0,0.0,0.0722,0.0,718.4283962264151,0.0729,0.0,24988.365,0.0,1.0,0.0,20.0,220.0,0.0,38076.705,0.0735,0.0,7.65,344561.0
0.5239231387459409,0.8095082892315094,0.0114378846153846,0.0,1.0,0.6125825329931579,0.0915030769230769,-1720.0,0.1111111111111111,1.0,-18538.0,0.0,-2723.0,250.0,0.0323512230958709,-1234.5,0.0,2.0,2.0,1.0,1.0,-1938.0,-30.0,0.0,0.0,1.0,-906.0,-1235.0,-2079.0,0.0,1418.4562030602144,0.0,-717.0,6050.5,-415.1666666666667,0.0,-822.0,0.0,1.0,0.0,1.0,0.3333,0.3333,0.3333,0.0,-3807.0,1.0,0.0,0.0,675000.0,0.0,0.0,,0.010643,12633.0,0.0443413528967526,13.833333333333334,10.0,0.968162083936324,19389.735,-532.0,0.16,0.16,,0.0,,1.0,0.1528,0.1556,,0.1223,0.0,14625.0,0.0,0.1611,10.0,0.0,0.0,1.0,19.0,0.1592,675000.0,0.0,0.0,0.1485,1.0,0.0,0.1499,0.0,28041.39,0.0,1.0,0.0,6.0,18.0,0.0,0.0,0.1513,0.0,2250.0,330075.0
0.7233439199523621,,,,,0.7020671729812976,,,,,-20041.0,,,,,,,2.0,2.0,0.0,0.0,,-10.0,-300.0,0.0,1.0,-300.0,,-3605.0,0.0,,1.0,,,-300.0,1.0,365243.0,1.0,0.0,0.0,0.0,,,,0.0,-11162.0,0.0,0.1047605722480673,1.0,225000.0,1.0,1.0,,0.010006,,-18.224789182176536,11.0,9.0,1.0631649141858763,44284.2975,,,,,0.1046611110574582,,0.0,,,,,0.0,36338.625,0.0,,11.0,0.0,0.0,1.0642826734780757,11.0,,320040.0,0.0,0.0,,1.0,0.0,,0.0,52229.97,1.0,1.0,0.0,10.0,20.0,0.0,0.0,,0.0,36338.625,363232.0
0.6028595079928585,0.3441550073724169,,,,,,-551.7142857142857,,0.5714285714285714,-15454.0,0.4285714285714285,-1590.0,,,-435.57142857142856,,2.0,2.0,1.0,0.0,-1409.0,-31.0,-939.0,0.0,1.0,-939.0,-741.75,-1352.0,0.0,536.1227204927725,1.0,-28.0,-153.66666666666666,-939.0,0.0,-1742.0,0.0,1.0,0.0,1.0,,,,1.0,-5474.0,0.0,0.1212796112573395,1.0,238500.0,1.0,0.0,,0.030755,703.0,0.1127216254691342,21.0,11.0,1.1253132832080202,2449.98,-1408.0,,,,0.1212796112573395,,0.0,,,,,0.0,2449.98,0.0,,21.0,0.0,0.0,1.1253132832080202,21.0,,332946.0,0.0,0.0,,1.0,0.0,,1.0,2449.98,0.0,0.0,0.0,10.0,10.0,0.0,0.0,,0.0,2421.495,148031.0
0.6277655223958202,0.7136313997323308,,,,0.5255003455174726,,-671.0,,1.0,-22023.0,0.0,-671.0,,,-182.0,,2.0,2.0,0.0,0.0,-189.0,-75.0,-2303.0,0.0,1.0,-2303.0,-189.0,-4573.0,0.0,,1.0,-671.0,-215.0,-1223.0,1.0,365243.0,1.0,0.0,0.0,0.0,0.375,0.375,0.375,0.0,-9932.0,1.0,0.201636826492184,0.0,598500.0,0.0,1.0,,0.025164,-215.0,-16.58461608318576,12.5,17.0,1.0611410100860672,15082.065,-215.0,0.28,0.28,0.4167,0.100818413246092,0.4167,1.0,0.3026,0.3081,0.4167,0.3072,0.0,8128.215,0.0,0.282,9.0,0.0,0.0,1.1371201363249075,16.0,0.3153,724905.0,0.0,0.0,0.2928,0.0,-7722.29,0.2956,0.0,22035.915,1.0,1.0,0.0,10.0,20.0,0.0,-139001.22,0.2983,0.0,400.41,343072.0
0.5359393045583878,0.3723336657058204,,,,,,-2258.6666666666665,,1.0,-17210.0,0.0,-2913.0,,,-1678.0,,1.0,1.0,1.0,0.0,-2606.0,-16.0,-488.0,1.0,0.0,-488.0,-1680.3333333333333,-752.0,0.0,832.2285343181484,1.0,-1322.0,-1680.6666666666667,-488.0,0.0,-3502.0,0.0,1.0,0.0,1.0,0.3333,0.3333,0.3333,0.0,-9295.0,1.0,0.0,0.0,225000.0,0.0,0.0,2.0,0.032561,-381.0,0.2034863451481696,13.0,12.0,1.0,10780.56,-2607.0,0.6,0.6,0.375,0.0,0.375,1.0,0.5788,0.5892,0.375,0.4954,0.0,10780.56,0.0,0.6042,13.0,0.0,0.0,1.0,13.0,0.6031,225000.0,1.0,0.0,0.5701,0.0,0.0,0.5756,0.0,10780.56,0.0,1.0,1.0,12.0,12.0,0.0,0.0,0.5809,0.0,10780.56,403945.0
0.7240085909481645,0.5495965024956946,,,,0.5210549172521988,,-271.0,,0.3333333333333333,-12199.0,0.6666666666666666,-674.0,,,-65.66666666666667,,2.0,2.0,0.0,1.0,-70.0,-7.0,-218.0,0.0,1.0,-218.0,-70.0,-500.0,0.0,349.0372472960443,0.0,-65.0,234.33333333333331,-62.5,0.0,-2169.0,0.0,1.0,0.0,1.0,0.2083,0.2083,0.2083,0.0,-6152.0,1.0,0.1089090909090909,0.0,382500.0,0.0,1.0,,0.00712,691.0,0.1778014591359947,9.666666666666666,9.0,0.8554950199866986,14120.56125,-15.0,0.0,0.0,0.25,0.0544545454545454,0.25,0.0,0.1783,0.1815,0.25,0.1775,0.0,4195.26,0.0,0.0,7.0,0.0,0.0,1.1111111111111112,13.0,0.1857,511249.5,0.0,0.0,0.1897,0.0,435.4987500000001,0.1915,0.0,26542.08,0.0,1.0,0.0,22.5,90.0,0.0,3483.9900000000007,0.1933,0.0,4167.9,330616.0
0.6914530693409198,0.5352762504724826,0.2125014333333333,0.0,0.0,0.3661575392972224,0.672382,-1212.2666666666669,0.0,0.8,-14480.0,0.2,-2670.0,653.886947368421,0.2658628353353443,-649.0666666666667,0.0,2.0,2.0,0.0,0.0,-2610.0,-96.0,-1884.0,1.0,0.0,-1884.0,-1017.9166666666666,-2230.0,0.0,574.9682558525254,1.0,-399.0,-373.73333333333335,-1272.0,0.0,-1906.0,0.0,1.0,0.0,1.0,0.3333,0.3333,0.3333,0.0,-2192.0,1.0,0.0,0.0,213592.5,0.0,1.0,2.0,0.0196889999999999,1427.0,0.1316298342541436,14.5,28.0,0.8256958127708327,18959.6475,-2365.0,0.08,0.08,0.375,0.0,0.375,0.0,0.1218,0.124,0.375,0.1138,0.0,9416.475,0.0,0.0806,12.0,0.0,0.0,0.829338685332316,17.0,0.127,258705.0,0.0,0.0,0.2546,0.0,-1373.3175,0.2571,0.0,28502.82,0.0,1.0,0.0,12.0,24.0,0.0,-164798.1,0.2595,0.0,2.7,275967.0
0.6149713834567831,0.3506958432829587,0.0,,0.0,0.2854416027965699,0.0,-895.8,0.0,0.2,-10679.0,0.8,-1468.0,0.0,0.0,-346.2,,2.0,2.0,1.0,0.0,-1061.0,-82.0,-1829.0,0.0,1.0,-2507.0,-1061.0,-3011.0,1.0,406.14000049244106,1.0,-394.0,266.2,-1543.0,0.0,-785.0,0.0,1.0,0.0,1.0,,,,0.0,-3010.0,0.0,0.1042815951254011,1.0,675000.0,1.0,0.0,,0.018801,1432.0,0.0735087555014514,10.125,108.0,0.9251497488295884,21864.78,-1061.0,,,,0.034760531708467,,0.0,,,,,1.0,6932.07,0.0,,9.0,0.0,0.0,1.0587690271343482,13.0,,848745.0,0.0,0.0,,1.0,-3932.038834951457,,0.0,46143.63,0.0,1.0,0.0,15.75,126.0,0.0,-405000.0,,0.0,6932.07,175313.0
0.4662841118715636,0.7449321846094795,,,,,,-258.0,,1.0,-23525.0,0.0,-258.0,,,-74.0,,2.0,2.0,0.0,0.0,-115.0,-43.0,0.0,0.0,1.0,-1305.0,-115.0,-4561.0,0.0,,1.0,-258.0,1203.0,-735.6666666666666,1.0,365243.0,1.0,0.0,0.0,0.0,0.3333,0.3333,0.3333,0.0,-2710.0,1.0,0.0,0.0,315000.0,0.0,1.0,,0.02461,1203.0,-15.525738575982995,15.0,5.0,0.9243751516332828,26304.9075,1203.0,0.04,0.04,0.0417,0.0,0.0417,0.0,0.067,0.0682,0.0417,0.0784,0.0,13512.96,0.0,0.0403,14.0,0.0,0.0,0.9528214041839964,16.0,0.0698,439740.0,0.0,0.0,0.0206,0.0,0.0,0.0208,0.0,39096.855,1.0,1.0,0.0,27.0,54.0,0.0,0.0,0.021,0.0,13512.96,453093.0
0.5846218648814593,0.3944954053123993,0.9894505182926828,0.4268292682926829,4.0,,1.0680665,-1440.375,0.4268292682926829,0.625,-22332.0,0.375,-2705.0,4500.0,0.0961155749131184,-875.5,4.0,2.0,2.0,1.0,0.0,-2317.0,-89.0,-2168.0,0.0,1.0,-2705.0,-1493.0,-4455.0,0.0,841.2302109750593,1.0,-307.0,2697.125,-1632.8,0.0,-2635.0,0.0,1.0,0.0,1.0,0.0417,0.0417,0.0417,0.0,-14310.0,1.0,0.2668219362885469,0.0,283500.0,0.0,0.0,,0.031329,27225.0,0.1179921189324735,11.6,155.0,0.9277851777759172,10401.094285714284,-2317.0,0.0,0.0,0.0417,0.0913466736082776,0.0417,0.0,0.0044,0.0045,0.0417,0.0039,0.0,2344.5,0.0,0.0,8.0,0.0,0.0,1.3244947153717783,16.0,0.0046,373311.0,0.0,0.0,0.0041,0.0,62.49192307692308,0.0042,0.0,24045.75,0.0,1.0,0.0,32.0,448.0,0.0,14623.11,0.0042,0.0,161.55,137807.0
0.2266448272249483,0.5832379256761245,,,,,,-822.0,,0.5,-9409.0,0.5,-917.0,,,-184.5,,2.0,2.0,1.0,0.0,-370.0,-56.0,0.0,1.0,0.0,-1688.0,-370.0,-1933.0,1.0,134.35028842544403,1.0,-727.0,245.5,-923.25,0.0,-1621.0,0.0,1.0,0.0,1.0,,,,0.0,-4174.0,0.0,0.2102314157196968,1.0,45000.0,1.0,0.0,18.0,0.031329,885.0,0.1722818577957275,12.0,40.0,0.9885916078834026,12161.32875,-394.0,,,,0.1555755183196588,,0.0,,,,,1.0,6909.21,1.0,,10.0,0.0,0.0,1.2392093586123436,14.0,,52128.0,1.0,1.0,,1.0,0.0,,1.0,17243.46,0.0,0.0,1.0,14.0,56.0,0.0,0.0,,0.0,6905.25,136263.0
0.6771024735985386,,0.0,,0.0,0.7384092408211952,0.0,-648.0,0.0,1.0,-18880.0,0.0,-648.0,0.0,0.0,-390.0,,2.0,2.0,1.0,0.0,-418.0,-70.0,-2132.0,1.0,0.0,-2132.0,-418.0,-2429.0,1.0,,1.0,-648.0,-285.0,-747.625,0.0,-3878.0,0.0,1.0,0.0,0.0,,,,0.0,-3112.0,0.0,0.0619971459963813,1.0,675000.0,1.0,1.0,4.0,0.030755,-285.0,0.2054025423728813,13.375,53.0,0.9819987164056434,13481.524285714286,-285.0,,,,0.0206657153321271,,0.0,,,,,1.0,2250.0,0.0,,10.0,0.0,0.0,1.0,19.0,,675000.0,0.0,0.0,,1.0,-12933.016200000002,,0.0,33420.24,0.0,1.0,1.0,15.714285714285714,110.0,0.0,-646650.81,,0.0,6672.06,304378.0
0.1696262083545283,0.7001838506835805,,,,,,-898.0,,1.0,-21888.0,0.0,-1242.0,,,-740.5,,2.0,2.0,0.0,0.0,-1170.0,-46.0,0.0,0.0,1.0,-1398.0,-798.0,-2338.0,0.0,505.1389247853836,1.0,-168.0,-730.25,-592.5,1.0,365243.0,1.0,0.0,0.0,0.0,,,,0.0,-4374.0,0.0,0.0,1.0,450000.0,1.0,1.0,34.0,0.003813,-49.0,-16.686906067251464,8.0,18.0,0.976122244069782,11761.4025,-1107.0,,,,0.0,,0.0,,,,,0.0,6526.575,0.0,,7.0,0.0,0.0,1.0,10.0,,539100.0,0.0,0.0,,1.0,-619.8024999999998,,0.0,15320.25,1.0,1.0,0.0,11.75,47.0,0.0,-11156.444999999996,,0.0,1.575,307636.0
0.6362129828356409,0.7062051096536562,,,,,,-979.5,,1.0,-11749.0,0.0,-1071.0,,,-704.0,,2.0,2.0,0.0,0.0,-982.0,-20.0,-605.0,1.0,0.0,-605.0,-782.5,-2384.0,1.0,129.4005409571382,1.0,-888.0,-782.5,-321.75,0.0,-817.0,0.0,1.0,1.0,1.0,,,,1.0,-5205.0,0.0,0.0,1.0,292500.0,1.0,0.0,16.0,0.019101,-583.0,0.0695378330070644,11.0,26.0,0.9339096446904144,6660.95625,-982.0,,,,0.0,,0.0,,,,,0.0,2250.0,0.0,,10.0,0.0,0.0,1.0,13.0,,331110.0,0.0,0.0,,1.0,0.0,,0.0,9363.78,0.0,1.0,0.0,6.5,26.0,0.0,0.0,,0.0,5796.9,267070.0
0.1075316447507544,0.4866531565147181,,,,0.4111746492290933,,-796.5,,0.5,-11780.0,0.5,-1238.0,,,-442.5,,2.0,2.0,0.0,1.0,-860.0,-46.0,-1388.0,0.0,1.0,-1388.0,-860.0,-4035.0,0.0,624.3752877877215,0.0,-355.0,299.5,-661.2,0.0,-3226.0,0.0,1.0,0.0,1.0,0.1667,0.1667,0.1667,0.0,-1958.0,1.0,0.1089274390450177,0.0,463500.0,0.0,0.0,,0.008625,1471.0,0.2738539898132427,13.8,33.0,0.9603102345316316,12891.87,-872.0,0.0,0.0,,0.0363091463483392,,1.0,0.0531,0.0541,,0.0533,0.0,6585.975,0.0,0.0,10.0,0.0,0.0,1.1111319105168425,16.0,0.0553,536917.5,0.0,0.0,0.0619,1.0,617.4351562500001,0.0625,0.0,17841.78,0.0,1.0,0.0,19.5,78.0,0.0,19757.925000000003,0.063,0.0,1388.88,231031.0
0.6427968049884555,0.475849908720221,,,,0.7789781165404701,,-1390.6,,0.8,-12800.0,0.2,-2781.0,,,-920.0,,2.0,2.0,0.0,1.0,-1836.0,-73.0,-1513.0,0.0,1.0,-2227.0,-1147.0,-2472.0,0.0,971.8309009287572,0.0,-322.0,-585.2,-1301.6666666666667,0.0,-450.0,0.0,1.0,0.0,0.0,0.1667,0.1667,0.1667,0.0,-1746.0,1.0,0.2062526876444958,0.0,247500.0,0.0,0.0,,0.031329,767.0,0.03515625,11.833333333333334,36.0,1.0002619339040044,38892.0075,-1836.0,0.0,0.0,0.2083,0.1031263438222479,0.2083,0.0,0.0534,0.0543,0.2083,0.0693,0.0,6750.0,0.0,0.0,8.0,0.0,0.0,1.143547934965427,15.0,0.0556,247500.0,0.0,0.0,0.0588,0.0,3910.865921052632,0.0593,0.0,109435.32,0.0,1.0,1.0,8.0,48.0,0.0,148612.905,0.0599,0.0,4.275,257883.0
0.7731200890206431,0.7001838506835805,0.2947149947368421,0.2736842105263158,7.0,0.9231821199279108,1.0419866666666668,-660.0,0.2736842105263158,1.0,-20541.0,0.0,-660.0,3239.3130319148936,0.3404464619628281,-500.0,7.0,2.0,2.0,1.0,0.0,-503.0,-96.0,-3070.0,0.0,1.0,-2897.0,-503.0,-3827.0,0.0,,1.0,-660.0,-503.0,-1794.0,0.0,-3617.0,0.0,1.0,0.0,1.0,,,,0.0,-2239.0,0.0,,1.0,225000.0,1.0,0.0,,0.0088659999999999,-503.0,0.1760868506888661,12.0,16.0,0.4743303571428571,15461.325,-503.0,,,,,,0.0,,,,0.0283,0.0,6750.0,0.0,,11.0,0.0,0.0,0.9486607142857144,13.0,,260640.0,0.0,0.0,0.0237,1.0,0.0,0.0239,0.0,24172.65,0.0,1.0,0.0,6.0,12.0,0.0,0.0,0.0242,0.0,67.5,314139.0
0.1722822362402304,0.7267112092725122,0.2263346768751343,1.4680851063829787,21.0,,0.6928022222222222,-2913.0,4.382978723404255,1.0,-20259.0,0.0,-2913.0,3656.277,0.2198963377263277,-2213.0,7.0,2.0,2.0,0.0,0.0,-2213.0,-51.0,-395.0,1.0,0.0,-1560.0,-2213.0,-3664.0,0.0,,1.0,-2913.0,-2182.0,-1014.5,1.0,365243.0,1.0,0.0,0.0,0.0,,,,0.0,-2151.0,0.0,0.0,1.0,450000.0,1.0,1.0,10.0,0.0196889999999999,-2182.0,-18.028678611974925,13.166666666666666,52.0,0.7489041345332762,24054.012,-2182.0,,,,0.0,,0.0,,,,,0.0,12375.0,1.0,,9.0,1.0,0.0,1.0,16.0,,450000.0,0.0,0.0,,1.0,481.09263157894736,,0.0,34409.61,1.0,1.0,0.0,15.6,78.0,0.0,73126.08,,0.0,7.29,252261.0
0.5588361168871271,0.3893387918468769,0.4854844166666667,0.1428571428571428,2.0,,0.9972535,-308.6666666666667,0.1333333333333333,0.0,-10111.0,1.0,-316.0,1175.1,0.5274235182315458,-58.0,2.0,2.0,2.0,0.0,0.0,,-32.0,-444.0,1.0,0.0,-961.0,,-546.0,1.0,6.658328118479385,1.0,-303.0,957.3333333333334,-580.0,0.0,-1532.0,0.0,1.0,0.0,1.0,,,,0.0,-352.0,0.0,0.0,1.0,675000.0,1.0,0.0,9.0,0.00496,1510.0,0.1515181485510829,12.25,20.0,0.9317322457043556,24349.305,428.0,,,,0.0,,0.0,,,,,1.0,4500.0,0.0,,11.0,0.0,0.0,1.0,15.0,,848745.0,0.0,0.0,,1.0,0.0,,0.0,54137.655,0.0,1.0,0.0,8.0,24.0,1.0,0.0,,0.0,196.38,266106.0
0.4891955131266537,0.6023863442690867,,,,,,-1328.5,,0.75,-13844.0,0.25,-2833.0,,,-793.75,,3.0,3.0,0.0,0.0,-2305.0,-53.0,-1617.0,0.0,1.0,-1617.0,-1159.111111111111,-5199.0,0.0,929.5590841410196,1.0,-294.0,-668.9090909090909,-718.3333333333334,0.0,-5835.0,0.0,1.0,0.0,1.0,0.1667,0.1667,0.1667,1.0,-1641.0,1.0,0.040318780878532,0.0,630000.0,0.0,0.0,,0.020713,1871.0,0.4214822305691996,10.333333333333334,35.0,1.0192218975857297,6389.9775,-2182.0,0.0,0.0,0.2083,0.020159390439266,0.2083,1.0,0.1291,0.1314,0.2083,0.1116,0.0,5663.655,0.0,0.0,10.0,0.0,0.0,1.0384437951714591,11.0,0.1345,630000.0,0.0,0.0,0.1639,0.0,0.0,0.1655,0.0,7116.3,0.0,1.0,1.0,24.0,48.0,0.0,0.0,0.1669999999999999,0.0,5663.655,248797.0
0.4363481714081137,0.8357765157975799,,,,0.732711367721557,,-1806.0,,1.0,-22940.0,0.0,-2632.0,,,-1562.0,,3.0,3.0,0.0,0.0,-2257.0,-25.0,-754.0,0.0,1.0,-754.0,-1572.3333333333333,-4863.0,0.0,1017.0722688186912,1.0,-670.0,-1706.0,-624.3333333333334,1.0,365243.0,1.0,0.0,0.0,1.0,,,,0.0,-1041.0,0.0,0.0,1.0,346500.0,1.0,1.0,,0.018209,-1537.0,-15.921665213600695,7.666666666666667,28.0,1.0,10071.81,-1875.0,,,,0.0,,0.0,0.0279,0.0284,,0.0219,0.0,5628.42,0.0,,6.0,0.0,0.0,1.0,9.0,0.0291,346500.0,0.0,0.0,,1.0,-7230.535714285715,,0.0,18152.01,0.0,1.0,0.0,15.333333333333334,46.0,0.0,-202455.0,,0.0,6435.0,401240.0
0.5765014869441718,0.3170317785834444,,,,,,-641.5,,0.5,-19558.0,0.5,-1298.0,,,-374.0,,2.0,2.0,0.0,0.0,-1143.0,-9.0,-257.0,0.0,1.0,-257.0,-737.0,-3073.0,0.0,672.1847464301264,1.0,-27.0,-82.0,-257.0,1.0,365243.0,1.0,0.0,0.0,0.0,,,,0.0,-1750.0,0.0,0.1040340088657316,1.0,360000.0,1.0,1.0,1.0,0.0196889999999999,430.0,-18.67486450557317,12.0,7.0,1.0494903598182488,7473.06,-385.0,,,,0.1040340088657316,,0.0,,,,,0.0,7473.06,0.0,,12.0,0.0,0.0,1.0494903598182488,12.0,,360000.0,0.0,0.0,,1.0,0.0,,0.0,7473.06,1.0,1.0,0.0,6.0,6.0,0.0,0.0,,0.0,7473.06,359134.0
